age,employment_years,annual_income,monthly_income,savings_balance,total_assets,total_liabilities,credit_cards,existing_loans,monthly_payment,loan_amount,loan_term,dependents,marital_status,education,employment_status,home_ownership,loan_purpose,previous_default,debt_to_income,new_loan_payment_ratio,new_loan_payment_ratio_binned,ratio_times_debt,risk_score,loan_approved
31,5,200000,16666.666666666668,1393,50000,13538,4,6964,500,10000.0,24,0,single,bachelor,employed,mortgage,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
31,5,200000,16666.666666666668,4364,50000,31565,0,32122,511,12853.056276856121,6,0,single,college,retired,rent,home,no,0.0306599999981604,0.1285305627685612,1.0,0.003940747054247642,85.92772614567352,0
31,9,200000,16666.666666666668,3543,236152,10000,3,8193,500,14357.781719872904,3,3,single,college,self_employed,other,home,no,0.029999999998199998,0.28715563439745806,1.0,0.008614669031406862,61.1711652817984,0
55,4,200000,16666.666666666668,1603,70807,27321,3,8444,556,28876.3967266384,3,1,widowed,bachelor,employed,other,home,yes,0.033359999997998394,0.577527934532768,2.0,0.019266331894857155,16.495633919246025,1
38,1,200000,16666.666666666668,5445,50000,22926,1,6242,759,13496.321505778273,36,0,married,phd,employed,rent,business,no,0.04553999999726759,0.02249386917629712,0.0,0.0010243708022271085,89.32054526325884,0
39,4,200000,16666.666666666668,2295,312694,45950,5,5254,500,10000.0,6,1,married,master,self_employed,rent,education,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
45,6,200000,16666.666666666668,3341,50000,10000,1,11876,577,10818.373921419849,24,0,single,master,employed,mortgage,business,yes,0.0346199999979228,0.02704593480354962,0.0,0.000936330262842708,79.41509102910905,0
37,3,200000,16666.666666666668,3303,104632,37844,1,16503,500,21020.06487552148,24,2,married,high_school,retired,mortgage,debt_consolidation,no,0.029999999998199998,0.05255016218880369,0.0,0.0015765048655695204,88.99962215536117,0
32,4,200000,16666.666666666668,1816,50000,19431,2,27682,500,10000.0,6,2,married,bachelor,employed,own,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
33,10,200000,16666.666666666668,4090,54705,32393,1,11420,1069,10000.0,36,1,married,bachelor,employed,mortgage,other,no,0.0641399999961516,0.016666666666666666,0.0,0.00106899999993586,89.12376424224678,0
34,9,200000,16666.666666666668,4714,55395,19244,2,6404,766,10000.0,6,0,married,master,self_employed,mortgage,home,no,0.045959999997242394,0.09999999999999999,0.0,0.004595999999724239,87.22791824349953,0
34,6,200000,16666.666666666668,7190,88277,18184,1,9816,500,10000.0,36,0,married,bachelor,self_employed,rent,debt_consolidation,yes,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,79.63586424221604,0
42,7,200000,16666.666666666668,2278,147802,19995,4,13662,500,17497.24966228718,3,0,married,master,unemployed,own,home,yes,0.029999999998199998,0.3499449932457436,1.0,0.010498349796742405,36.4150723348579,0
35,0,200000,16666.666666666668,2529,50000,20424,1,12615,500,12911.997607553247,36,1,married,high_school,employed,rent,other,no,0.029999999998199998,0.021519996012588746,0.0,0.0006455998803389263,89.56787599738145,0
42,6,200000,16666.666666666668,1158,54159,10000,1,9160,710,18700.897797614947,6,3,single,master,employed,rent,business,no,0.042599999997443995,0.18700897797614946,1.0,0.00796658246130597,80.27709026170015,0
34,2,200000,16666.666666666668,1953,192114,20451,1,9827,500,21258.27353086648,36,0,single,master,employed,mortgage,home,no,0.029999999998199998,0.035430455884777466,0.0,0.001062913676479549,89.34422855787814,0
35,3,200000,16666.666666666668,1604,88076,11334,1,10658,630,40688.01282076583,24,1,married,bachelor,retired,rent,business,no,0.037799999997731995,0.10172003205191456,1.0,0.003845017211331669,87.27366477116519,0
18,13,200000,16666.666666666668,3629,57335,21833,4,5264,730,21670.441578358623,24,1,divorced,bachelor,retired,mortgage,home,no,0.043799999997372,0.05417610394589655,0.0,0.002372913352687894,88.75527989491685,0
44,5,200000,16666.666666666668,5378,138587,91064,2,2378,500,23485.126055645076,12,1,single,master,employed,rent,car,no,0.029999999998199998,0.11742563027822538,1.0,0.003522768908135395,86.60236601118321,0
38,2,200000,16666.666666666668,6755,50000,57467,2,8418,500,10000.0,6,5,single,college,self_employed,mortgage,education,yes,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,77.46731824348517,0
44,6,200000,16666.666666666668,7551,50000,31450,2,13255,500,10039.123745902487,36,1,married,college,employed,mortgage,car,no,0.029999999998199998,0.016731872909837478,0.0,0.0005019561872650069,89.63498228715798,0
18,6,200000,16666.666666666668,4841,75547,10000,3,3412,514,12283.991299595122,24,0,married,bachelor,self_employed,mortgage,education,no,0.030839999998149598,0.0307099782489878,0.0,0.000947095729141958,89.41262695741841,0
55,4,200000,16666.666666666668,2893,64672,11220,4,5420,500,17359.56986552877,6,1,single,bachelor,employed,own,home,no,0.029999999998199998,0.1735956986552877,1.0,0.005207870959346159,82.0639547859349,0
33,8,200000,16666.666666666668,1000,50000,14999,1,2049,500,36302.39465091952,6,0,married,college,employed,own,home,no,0.029999999998199998,0.36302394650919523,1.0,0.010890718394622413,43.7382403193983,1
46,10,200000,16666.666666666668,4288,77906,45948,0,5521,500,22947.15075484497,12,0,divorced,college,employed,rent,education,no,0.029999999998199998,0.11473575377422485,1.0,0.003442072613020221,86.74934724312484,0
24,9,200000,16666.666666666668,1416,50000,32725,2,3403,500,10000.0,12,0,divorced,college,employed,mortgage,education,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
41,4,200000,16666.666666666668,2436,50000,66805,4,1716,543,20132.902144072385,12,2,married,college,employed,own,business,no,0.0325799999980452,0.10066451072036192,1.0,0.0032796497590726124,87.39921598490288,0
24,3,200000,16666.666666666668,2691,50000,32863,1,4592,500,20083.693456615703,12,1,divorced,bachelor,employed,mortgage,business,no,0.029999999998199998,0.10041846728307852,1.0,0.003012554018311602,87.44883346218523,0
28,6,200000,16666.666666666668,1438,50000,38471,4,6005,500,16535.0713247327,3,1,married,college,employed,rent,car,no,0.029999999998199998,0.330701426494654,1.0,0.009921042794244357,50.6960391774269,0
54,7,200000,16666.666666666668,1569,50000,29172,2,6312,525,10000.0,6,2,married,college,employed,rent,debt_consolidation,no,0.03149999999811,0.09999999999999999,0.0,0.0031499999998109997,87.44481824348651,0
33,5,200000,16666.666666666668,3109,53418,26583,0,6048,542,10000.0,12,0,married,phd,employed,rent,debt_consolidation,no,0.0325199999980488,0.049999999999999996,0.0,0.0016259999999024396,89.01867095587761,0
37,4,200000,16666.666666666668,2564,50000,10000,1,7534,500,12654.104145031817,24,0,married,college,self_employed,mortgage,car,no,0.029999999998199998,0.03163526036257954,0.0,0.0009490578108204427,89.40978288857436,0
43,6,200000,16666.666666666668,2479,80276,15569,3,22330,500,14205.335506083375,36,1,married,college,employed,own,other,yes,0.029999999998199998,0.02367555917680562,0.0,0.0007102667752615525,79.53610501145134,0
39,5,200000,16666.666666666668,1652,84406,42555,3,5647,500,14343.121945891131,12,2,single,master,employed,own,business,yes,0.029999999998199998,0.07171560972945565,0.0,0.002151468291754581,78.4995331673616,0
36,5,200000,16666.666666666668,6477,166499,74638,0,19675,500,32791.41812428143,24,0,single,bachelor,employed,mortgage,car,no,0.029999999998199998,0.08197854531070357,0.0,0.0024593563591735457,88.17077392887072,0
38,1,200000,16666.666666666668,1000,50000,16176,2,22062,648,10000.0,3,1,single,master,retired,own,business,no,0.0388799999976672,0.19999999999999998,1.0,0.007775999999533439,78.55914095262183,0
59,6,200000,16666.666666666668,15118,70936,48675,2,6329,500,28610.890286278554,12,1,single,bachelor,retired,rent,other,no,0.029999999998199998,0.14305445143139275,1.0,0.004291633542684284,84.91230033318939,0
34,4,200000,16666.666666666668,2956,50000,14271,1,3743,500,15349.587687060623,12,0,married,phd,employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.07674793843530311,0.0,0.002302438152920947,78.34421804019642,1
37,4,200000,16666.666666666668,1739,80697,16299,0,10162,732,10000.0,6,0,single,high_school,self_employed,mortgage,home,no,0.043919999997364796,0.09999999999999999,0.0,0.004391999999736479,87.25851824349769,0
45,2,200000,16666.666666666668,1000,73126,10000,3,21096,500,10000.0,24,3,married,college,employed,mortgage,business,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
46,5,200000,16666.666666666668,1159,50000,60959,3,1725,500,10000.0,3,1,married,high_school,employed,own,business,yes,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,68.69234095261383,0
46,4,200000,16666.666666666668,3457,56684,28755,0,6912,500,10317.316785472713,36,0,divorced,high_school,self_employed,rent,other,no,0.029999999998199998,0.017195527975787852,0.0,0.0005158658392426836,89.62868683232213,0
41,9,200000,16666.666666666668,2084,50000,12815,1,8799,500,10000.0,24,2,divorced,master,retired,rent,other,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
23,4,200000,16666.666666666668,1010,90527,90277,2,22744,500,20055.944993158795,12,1,single,bachelor,employed,mortgage,business,no,0.029999999998199998,0.10027972496579396,1.0,0.003008391748793315,87.45497370640054,0
51,0,200000,16666.666666666668,1056,50000,20383,3,2724,500,10000.0,3,0,single,high_school,employed,rent,home,yes,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,68.69234095261383,0
23,11,200000,16666.666666666668,1751,86734,68109,3,10207,500,10012.714374371672,24,0,single,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.025031785935929175,0.0,0.000750953578032818,89.5155993084207,0
38,8,200000,16666.666666666668,2057,50000,10000,1,12491,500,11090.467820204167,12,2,married,phd,self_employed,own,education,no,0.029999999998199998,0.05545233910102083,0.0,0.0016635701729308106,88.93235624769011,0
27,7,200000,16666.666666666668,5380,106154,57513,6,4846,500,19033.977522071178,3,4,married,bachelor,unemployed,rent,debt_consolidation,no,0.029999999998199998,0.38067955044142354,1.0,0.011420386512557482,40.47834578349237,0
34,6,200000,16666.666666666668,1902,85350,47724,1,9423,500,11296.220443383248,3,4,divorced,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.22592440886766496,1.0,0.0067777322656232845,74.45212852577228,0
38,3,200000,16666.666666666668,22296,50000,20664,1,9802,500,10000.0,24,0,married,college,self_employed,mortgage,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
38,5,200000,16666.666666666668,3507,50000,16072,3,16741,500,10615.878162419265,3,1,married,bachelor,self_employed,mortgage,business,no,0.029999999998199998,0.2123175632483853,1.0,0.006369526897069387,76.79522657114961,0
39,6,200000,16666.666666666668,5086,83318,11701,1,17893,500,10425.196205393655,36,1,divorced,bachelor,employed,own,business,no,0.029999999998199998,0.017375327008989423,0.0,0.0005212598102384071,89.62623407101408,0
51,3,200000,16666.666666666668,7547,50000,53798,1,9894,500,10000.0,24,1,married,high_school,employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,79.51608453875905,0
39,5,200000,16666.666666666668,1000,119332,12772,0,9113,500,18230.71205838848,36,0,married,bachelor,employed,rent,other,no,0.029999999998199998,0.030384520097314127,0.0,0.0009115356028647317,89.43061024223047,1
32,8,200000,16666.666666666668,1830,50000,10000,1,3762,672,11434.249769896815,3,1,married,phd,employed,own,education,no,0.0403199999975808,0.2286849953979363,1.0,0.009220579013891556,73.79060082286135,1
44,6,200000,16666.666666666668,2402,50000,57091,2,8450,500,39813.75030501811,6,1,married,college,employed,rent,business,no,0.029999999998199998,0.3981375030501811,1.0,0.011944125090788784,37.68090577269022,0
46,7,200000,16666.666666666668,7437,50000,28060,2,8387,500,10000.0,6,0,single,high_school,retired,rent,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
22,4,200000,16666.666666666668,2871,50000,18264,2,4825,500,10000.0,3,2,divorced,phd,employed,own,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
40,3,200000,16666.666666666668,3213,50000,17097,2,13554,500,13243.186135493828,36,1,widowed,college,employed,mortgage,car,no,0.029999999998199998,0.022071976892489714,0.0,0.0006621593067349618,89.55983492212785,0
42,8,200000,16666.666666666668,6015,50000,153967,2,9975,500,10000.0,36,0,single,college,self_employed,mortgage,debt_consolidation,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
32,1,200000,16666.666666666668,5928,71816,17766,3,9581,686,10000.0,36,0,single,college,self_employed,mortgage,home,no,0.041159999997530394,0.016666666666666666,0.0,0.0006859999999588399,89.4684642422261,0
48,5,200000,16666.666666666668,10293,50000,16606,4,11223,934,14552.194271935863,6,1,single,college,employed,mortgage,other,no,0.05603999999663759,0.14552194271935862,1.0,0.008155049669503553,84.32819625445738,0
33,6,200000,16666.666666666668,1000,301815,17202,1,4762,500,10000.0,6,0,married,bachelor,employed,mortgage,other,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
36,5,200000,16666.666666666668,1860,66041,12752,4,3355,500,25886.468227919857,36,1,widowed,high_school,employed,rent,home,no,0.029999999998199998,0.04314411371319976,0.0,0.0012943234113183333,89.19939647421009,1
33,5,200000,16666.666666666668,2171,73250,16479,0,11492,500,10000.0,12,3,single,college,employed,mortgage,car,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
35,5,200000,16666.666666666668,1545,62446,28458,2,3337,500,13997.712079108005,12,2,divorced,bachelor,employed,mortgage,home,no,0.029999999998199998,0.06998856039554002,0.0,0.002099656811740221,88.55035673964295,0
24,5,200000,16666.666666666668,4124,50000,15286,2,27824,500,10000.0,24,1,single,master,unemployed,mortgage,home,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
20,6,200000,16666.666666666668,5106,70829,10000,1,7562,500,21696.271572958703,6,1,divorced,college,employed,rent,car,no,0.029999999998199998,0.216962715729587,1.0,0.006508881471497077,76.02446313130625,0
50,5,200000,16666.666666666668,1000,50000,10000,1,7149,645,16514.29293799413,24,0,married,master,employed,mortgage,car,no,0.038699999997677995,0.041285732344985324,0.0,0.0015977578416550664,89.10527490715305,0
26,5,200000,16666.666666666668,4977,331594,35423,3,13946,500,10000.0,6,3,divorced,college,employed,mortgage,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
25,8,200000,16666.666666666668,1718,50000,10000,5,9865,500,10000.0,3,0,married,bachelor,employed,mortgage,education,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
18,3,200000,16666.666666666668,3038,50000,31007,1,23027,500,22560.782520106983,36,0,married,college,employed,mortgage,other,no,0.029999999998199998,0.03760130420017831,0.0,0.0011280391259376667,89.30508346871366,0
28,5,200000,16666.666666666668,1436,96633,59483,1,14653,500,17293.99910559442,12,0,married,master,employed,other,debt_consolidation,no,0.029999999998199998,0.08646999552797209,0.0,0.0025940998656835165,88.01143427194667,0
21,3,200000,16666.666666666668,5607,111092,34154,2,8564,512,16295.727446013445,36,0,married,master,unemployed,own,car,no,0.030719999998156798,0.02715954574335574,0.0,0.0008343412451858277,89.47180335471249,0
51,3,200000,16666.666666666668,1438,175366,24318,4,5936,693,30652.208795719307,6,0,married,master,self_employed,own,education,no,0.041579999997505196,0.30652208795719305,1.0,0.012745188416495374,56.28780780895328,0
45,7,200000,16666.666666666668,2871,173881,23082,5,17141,764,10000.0,3,3,married,college,unemployed,rent,car,no,0.045839999997249595,0.19999999999999998,1.0,0.009167999999449918,78.4547409526281,0
28,4,200000,16666.666666666668,4749,50000,24334,3,4118,500,17410.534949950717,36,0,single,bachelor,employed,mortgage,business,no,0.029999999998199998,0.02901755824991786,0.0,0.0008705267474453042,89.45294553397459,0
57,4,200000,16666.666666666668,3820,50000,20879,1,7708,634,13384.16560121162,6,0,divorced,college,employed,own,debt_consolidation,no,0.038039999997717594,0.1338416560121162,1.0,0.005091336594395419,85.46376131330352,0
44,2,200000,16666.666666666668,1527,73603,10000,0,7793,706,10000.0,6,0,single,master,retired,mortgage,debt_consolidation,no,0.042359999997458396,0.09999999999999999,0.0,0.004235999999745839,87.28191824349629,0
